"size","solution_terms","elpd.loo","elpd.se","elpd.diff","elpd.diff.se","rmse.loo","rmse.se","rmse.diff","rmse.diff.se","regul","rho","n"
0,NA,-391.123893522273,10.0253320035419,-87.9859006093509,10.1629127455753,1.7045732562947,0.0854250916805104,0.611887668848613,0.0769345357110424,0.5,0,200
1,"X.5",-371.436224866731,10.1472193665328,-68.2982319538085,9.14177524651055,1.54429081852959,0.0776793975231674,0.451605231083512,0.0640568431416089,0.5,0,200
2,"X.2",-349.438472943688,9.85399511961101,-46.3004800307657,8.74051754184929,1.38217388029508,0.0699183132353415,0.289488292849002,0.0574521204547277,0.5,0,200
3,"X.4",-336.968874723951,10.1024099233126,-33.830881811029,8.43711649897075,1.29788252733041,0.0687389861240441,0.205196939884329,0.0530752516460548,0.5,0,200
4,"X.1",-322.586381353861,8.89751987440323,-19.448388440939,6.89791343515138,1.20808380255075,0.0569799296561488,0.115398215104672,0.0403898521949153,0.5,0,200
5,"X.3",-302.375603792701,8.0443863349839,0.762389120221198,4.90768272918543,1.08780600890212,0.0497673811282591,-0.00487957854396615,0.0265548236244804,0.5,0,200
6,"X.6",-297.183529045605,8.20706162322357,5.95446386731773,4.74073935623701,1.05899844436378,0.0504628190789933,-0.0336871430823007,0.0257515306109735,0.5,0,200
7,"X.80",-300.900915426612,8.78788745362818,2.23707748631066,4.47306908562774,1.0812775114344,0.0524585213070647,-0.0114080760116857,0.024595296442724,0.5,0,200
8,"X.97",-303.99103891996,9.15590768033885,-0.853046007037617,4.27004997266893,1.1004766653388,0.0530022963927187,0.00779107789272238,0.0233875043963654,0.5,0,200
9,"X.10",-301.093216432141,8.90916329484967,2.04477648078152,4.24075698508731,1.08368259771032,0.0519286047504922,-0.00900298973575997,0.0233287357250211,0.5,0,200
10,"X.82",-292.346842281071,8.41909260486685,10.7911506318512,4.17132198982404,1.03250858967246,0.0509131926835064,-0.060176997773626,0.0228311549042522,0.5,0,200
11,"X.11",-296.782039888834,8.72281581052239,6.35595302408822,3.79438002879205,1.05915426569488,0.0502219270392164,-0.0335313217512001,0.0201428581895642,0.5,0,200
12,"X.46",-290.919315930701,8.71433574375509,12.2186769822211,3.65317610638135,1.02527036943825,0.0509576693595366,-0.0674152180078291,0.0198241330112435,0.5,0,200
13,"X.50",-299.493804276166,8.79991380149789,3.64418863675661,3.47354062985843,1.07457575723894,0.048957199067038,-0.0181098302071423,0.0185326162372775,0.5,0,200
14,"X.62",-304.955148597626,9.05135688421248,-1.81715568470334,3.28412655206444,1.10463307769403,0.0486809520729048,0.0119474902479508,0.0176249592056527,0.5,0,200
15,"X.79",-305.169139994184,8.98588326331823,-2.03114708126174,3.1307129738658,1.10544803042387,0.0480233269775274,0.0127624429777864,0.0167758026289766,0.5,0,200
16,"X.86",-302.033043870799,8.88362526768019,1.10494904212359,2.98068696706257,1.08819569018284,0.0479557272104064,-0.00448989726324456,0.0160433224199307,0.5,0,200
17,"X.9",-296.463712311795,8.87187457705427,6.67428060112743,2.77812327126361,1.05744366426701,0.0490694495104655,-0.0352419231790704,0.0148543751487871,0.5,0,200
18,"X.69",-292.077219554539,8.75536780283638,11.0607733583836,2.75041062013255,1.03226371271523,0.0493435607673065,-0.0604218747308505,0.0147038807279075,0.5,0,200
19,"X.99",-292.786927525839,8.85997425977526,10.3510653870837,2.76450654712243,1.03643477655336,0.0495594574422652,-0.0562508108927191,0.0148842250186369,0.5,0,200
20,"X.7",-293.616105599225,8.81018573886837,9.52188731369763,2.7313203065205,1.04133375187929,0.0489436902399139,-0.0513518355667963,0.0147575873801112,0.5,0,200
21,"X.30",-294.155648628984,8.98590184306268,8.98234428393878,2.57619762617999,1.04407858039927,0.0496051056222399,-0.0486070070468101,0.0138124807448392,0.5,0,200
22,"X.13",-297.852068068854,9.22811677248739,5.28592484406877,2.430960477332,1.06467428372804,0.0500081232365172,-0.0280113037180474,0.0131980309596571,0.5,0,200
23,"X.47",-299.36120077747,9.38467117814477,3.77679213545276,2.40149198684543,1.07285465271514,0.0503502372283011,-0.0198309347309378,0.0130145729713821,0.5,0,200
24,"X.98",-300.179535116045,9.39755589075097,2.95845779687699,2.38700522422021,1.0775377388465,0.0502550654743744,-0.0151478485995802,0.0130456437114599,0.5,0,200
25,"X.8",-300.520086080056,9.41552898283687,2.61790683286681,2.21615718620175,1.07965197825544,0.0500732903562262,-0.0130336091906476,0.0121327033273129,0.5,0,200
0,NA,-391.123893522273,10.0253320035419,-87.9859006093509,10.1629127455753,1.7045732562947,0.0854250916805104,0.611887668848613,0.0769345357110424,0.9999,0,200
1,"X.5",-371.433375633961,10.1457407283537,-68.2953827210382,9.14092840528717,1.54426657624521,0.0776686819004735,0.451580988799123,0.0640497752343478,0.9999,0,200
2,"X.2",-349.448036362801,9.85324030253855,-46.3100434498789,8.73804132602831,1.38224361520923,0.0699123443979056,0.289558027763152,0.0574363621144321,0.9999,0,200
3,"X.4",-336.981969022174,10.0995425779409,-33.8439761092513,8.43066463863291,1.29797517762385,0.0687176845912489,0.20528959017777,0.0530349881561001,0.9999,0,200
4,"X.1",-322.606093148304,8.90180186929841,-19.4681002353815,6.89428203551507,1.20821306644873,0.0570024950931383,0.115527479002646,0.0403752856382567,0.9999,0,200
5,"X.3",-302.409292112653,8.05487262314543,0.728700800269097,4.90710198434908,1.08803100660414,0.0498199222215541,-0.00465458084193915,0.0265622998308307,0.9999,0,200
6,"X.6",-297.221033989466,8.21668065719835,5.91695892345646,4.73841995131898,1.05924834034218,0.050505745296151,-0.0334372471039055,0.0257490619976699,0.9999,0,200
7,"X.80",-300.937254883797,8.79689320171477,2.20073802912498,4.47074739376901,1.08151215204289,0.0524936332939719,-0.0111734354031876,0.0245853709685942,0.9999,0,200
8,"X.97",-304.024790072737,9.16430372699248,-0.886797159814556,4.26710315931734,1.1006917895377,0.0530328290900623,0.00800620209161318,0.0233709580573631,0.9999,0,200
9,"X.10",-301.125489247307,8.91668781386667,2.01250366561513,4.23526266794885,1.08389135324396,0.0519538995938338,-0.00879423420212566,0.0232980594296391,0.9999,0,200
10,"X.82",-292.375663564168,8.42650436224382,10.7623293487542,4.16587983440992,1.03271359604493,0.0509391553944051,-0.0599719914011554,0.0228045420918192,0.9999,0,200
11,"X.11",-296.789977104506,8.72950733621974,6.34801580841619,3.78998981000932,1.0592259687686,0.0502493135383252,-0.0334596186774814,0.0201198075850802,0.9999,0,200
12,"X.46",-290.948671342917,8.72147317843844,12.1893215700057,3.64780633524667,1.0254821058942,0.0509814201093023,-0.067203481551882,0.0197945712250231,0.9999,0,200
13,"X.50",-299.494973377033,8.80792019740701,3.64301953588951,3.46898126880815,1.07460872564613,0.0489912186938011,-0.0180768617999525,0.0185049078093217,0.9999,0,200
14,"X.62",-304.941196186621,9.05957902088193,-1.80320327369839,3.28062591664003,1.10457745305258,0.0487182639113007,0.0118918656065012,0.0176005848623069,0.9999,0,200
15,"X.79",-305.153339838658,8.99426512649842,-2.0153469257357,3.1261636996326,1.10538218195918,0.0480600015128643,0.0126965945131003,0.0167447180617484,0.9999,0,200
16,"X.86",-302.030916199406,8.89342584889113,1.10707671351602,2.97688022561141,1.08820925965037,0.0479961213230128,-0.00447632779571183,0.0160168279948644,0.9999,0,200
17,"X.9",-296.48446662252,8.88294026620545,6.65352629040218,2.77431525351214,1.05759835599108,0.0491103766028681,-0.0350872314550053,0.0148314134324419,0.9999,0,200
18,"X.69",-292.125883713514,8.76839361422804,11.0121091994086,2.74605645524906,1.03259267006901,0.0493876004609756,-0.0600929173770737,0.014684291425909,0.9999,0,200
19,"X.99",-292.848012520891,8.87325494548708,10.289980392031,2.75808158676482,1.03682995783535,0.049598550241493,-0.0558556296107369,0.0148489723365147,0.9999,0,200
20,"X.7",-293.675969408664,8.8229566686726,9.46202350425858,2.72267490448827,1.04171798240832,0.0489804580054216,-0.0509676050377614,0.0147110198461752,0.9999,0,200
21,"X.30",-294.205920492404,8.99788926738105,8.93207242051839,2.56786152370268,1.04440686454266,0.049637744846697,-0.0482787229034194,0.0137616779939439,0.9999,0,200
22,"X.13",-297.897341862599,9.24109368609233,5.24065105032299,2.42383711631129,1.06496085261773,0.0500467830393841,-0.0277247348283487,0.013152117674048,0.9999,0,200
23,"X.47",-299.397630899787,9.39755564209358,3.74036201313546,2.39640907497774,1.07308679646985,0.0503899545312745,-0.0195987909762276,0.0129760588264023,0.9999,0,200
24,"X.98",-300.222379206761,9.41162134845534,2.91561370616157,2.38249201645161,1.0778003695639,0.0502975983589915,-0.0148852178821872,0.0130077484311218,0.9999,0,200
25,"X.8",-300.562300183116,9.42920893137893,2.57569272980618,2.21026420188948,1.07990716945406,0.0501136063615176,-0.0127784179920218,0.0120854900956874,0.9999,0,200
0,NA,-402.819690735017,11.0503767702869,-97.8329432900852,10.9635963543238,1.80740828886777,0.0979205670746046,0.706929123069842,0.0897316873768639,1e-04,0.5,200
1,"X.5",-359.783344483091,9.26829493246391,-54.7965970381597,8.95561764438029,1.45714885740672,0.0679260763355039,0.356669691608788,0.0601626492435084,1e-04,0.5,200
2,"X.2",-349.465259290401,9.02909711531104,-44.4785118454699,8.30856300399668,1.38290992293059,0.0635652010779758,0.282430757132656,0.0535654374588521,1e-04,0.5,200
3,"X.3",-345.249210921277,9.33639131175315,-40.2624634763455,8.38180276197915,1.35408865580714,0.0638863379684959,0.253609490009213,0.0530285304616927,1e-04,0.5,200
4,"X.4",-340.526475717867,9.18304173721726,-35.5397282729356,8.28661063638069,1.32325167999653,0.0624945967710391,0.222772514198596,0.0518602713163636,1e-04,0.5,200
5,"X.10",-319.305657763389,8.21236090042319,-14.3189103184579,6.32845405852174,1.18894423563109,0.0517225738991394,0.0884650698331588,0.0368137427664845,1e-04,0.5,200
6,"X.7",-334.464040426254,8.91387430746091,-29.477292981323,5.88472382583514,1.27646277881188,0.0504315557954495,0.175983613013946,0.0324269098052594,1e-04,0.5,200
7,"X.1",-332.07364301143,9.22825203364726,-27.0868955664984,5.37020601345807,1.2605649134888,0.0517167549589768,0.160085747690873,0.0299120994417888,1e-04,0.5,200
8,"X.6",-322.505737553427,8.89416789752701,-17.5189901084959,5.08336716409033,1.2078623915143,0.050671928958185,0.107383225716367,0.0286901536559523,1e-04,0.5,200
9,"X.9",-305.607291813706,7.74181343531467,-0.620544368774491,4.70376854053878,1.10816752485471,0.0471142686554701,0.00768835905678045,0.0269493949914166,1e-04,0.5,200
10,"X.8",-307.951060832266,8.0184740775429,-2.96431338733473,4.48104619713337,1.11945402618764,0.0474881888750914,0.0189748603897106,0.0259332016278976,1e-04,0.5,200
11,"X.12",-301.344951849077,7.77575954386283,3.6417955958543,3.77595382153698,1.08414823011191,0.0455174530067416,-0.0163309356860233,0.0213886865466693,1e-04,0.5,200
12,"X.15",-294.193712595853,7.29525702693109,10.7930348490788,3.54289418557894,1.04447819423617,0.0432265352638375,-0.056000971561764,0.0190748691612054,1e-04,0.5,200
13,"X.16",-297.281414328563,7.70685057039355,7.70533311636867,3.37179889131327,1.06278556255344,0.0444473094555595,-0.0376936032444899,0.0186250243047215,1e-04,0.5,200
14,"X.11",-293.512611496566,7.68348732223832,11.4741359483656,3.24324883784332,1.04100667380039,0.044630947657097,-0.0594724919975371,0.0179563517689056,1e-04,0.5,200
15,"X.39",-296.417780490951,8.06511980742419,8.56896695398007,3.03687055159473,1.05782079596029,0.0457297978156026,-0.0426583698376373,0.0169291694388179,1e-04,0.5,200
16,"X.61",-300.196135538922,8.26877945166103,4.79061190600967,2.78171904758243,1.07969378535166,0.0456856328648557,-0.0207853804462756,0.015630000849033,1e-04,0.5,200
17,"X.69",-300.230090659664,8.24961044300295,4.75665678526742,2.62942545009763,1.07953627023805,0.0454695520587082,-0.0209428955598814,0.0147232774041939,1e-04,0.5,200
18,"X.31",-297.692778228364,8.2978145958878,7.29396921656763,2.46743117577172,1.06560908955875,0.0461160194401005,-0.0348700762391858,0.0139460617904757,1e-04,0.5,200
19,"X.32",-297.563497959203,8.28404938561826,7.42324948572841,2.35667974906175,1.06490871384687,0.046102648596685,-0.0355704519510645,0.0132634800312964,1e-04,0.5,200
20,"X.68",-297.531436090983,8.15782714954089,7.45531135394811,2.2823135648794,1.06486324924969,0.0453213534462761,-0.0356159165482448,0.0126326155816575,1e-04,0.5,200
21,"X.51",-298.536445926662,8.2287335795094,6.45030151826952,2.34786374658915,1.07024808212301,0.0454711264157485,-0.0302310836749247,0.013030367111597,1e-04,0.5,200
22,"X.29",-299.194933664981,8.28402887636118,5.79181377995042,2.25713512937181,1.07397646851516,0.0454821717963684,-0.0265026972827742,0.0126341362691961,1e-04,0.5,200
23,"X.65",-300.076788066593,8.40426505673837,4.90995937833837,2.29013964649968,1.07832698475439,0.0459100032184552,-0.0221521810435432,0.012772057896175,1e-04,0.5,200
24,"X.86",-301.160018538212,8.39355143798585,3.82672890671941,2.22831701506791,1.08417250137235,0.0455638505032744,-0.0163066644255778,0.0123474373655218,1e-04,0.5,200
25,"X.25",-303.628462122555,8.47387315620693,1.3582853223764,2.15917681520941,1.09717526620511,0.045418275468171,-0.00330389959281985,0.0119855194601415,1e-04,0.5,200
0,NA,-402.819690735017,11.0503767702869,-97.8329432900852,10.9635963543238,1.80740828886777,0.0979205670746046,0.706929123069842,0.0897316873768639,0.5,0.5,200
1,"X.5",-359.792493771066,9.2710142291029,-54.8057463261344,8.95491130542496,1.4572149720372,0.0679404791150951,0.356735806239271,0.0601571682930327,0.5,0.5,200
2,"X.2",-349.469681449174,9.03197126289623,-44.4829340042424,8.30904278264212,1.38294281541265,0.0635793681617968,0.282463649614718,0.0535669228380757,0.5,0.5,200
3,"X.3",-345.24815608955,9.33969706551783,-40.2614086446183,8.38357342757436,1.35408205825392,0.063903219831719,0.25360289245599,0.0530370961998814,0.5,0.5,200
4,"X.4",-340.521081566464,9.18576745027937,-35.5343341215324,8.28825180609614,1.32321399328091,0.0625063366323817,0.222734827482983,0.0518667043539868,0.5,0.5,200
5,"X.10",-319.303148702533,8.21821017229717,-14.3164012576018,6.33217662172073,1.18893231096547,0.0517503556820485,0.0884531451675348,0.0368320084443677,0.5,0.5,200
6,"X.7",-334.4413554782,8.91772961280529,-29.4546080332687,5.88738103922469,1.27632646003677,0.0504499639787939,0.175847294238838,0.032437534066919,0.5,0.5,200
7,"X.1",-332.054587150064,9.23096264727276,-27.0678397051329,5.37214360259846,1.26044443207684,0.0517250331637734,0.15996526627891,0.0299162529740496,0.5,0.5,200
8,"X.6",-322.480645801173,8.89483790060052,-17.4938983562419,5.08359337031293,1.20771931813522,0.0506699823244532,0.107240152337291,0.0286857246854109,0.5,0.5,200
9,"X.9",-305.585616873971,7.74333576054522,-0.598869429039437,4.70310896394601,1.10805919050547,0.047117354895595,0.00758002470753882,0.0269436397305508,0.5,0.5,200
10,"X.8",-307.926706998601,8.02086857317186,-2.93995955367,4.48177670749663,1.11932691363808,0.0474944091886584,0.018847747840153,0.0259344365713475,0.5,0.5,200
11,"X.12",-301.318379563878,7.77855351874257,3.66836788105331,3.77535651553138,1.08402281656378,0.0455256335675418,-0.0164563492341552,0.0213843627597324,0.5,0.5,200
12,"X.15",-294.166852647912,7.29786349322044,10.819894797019,3.54129738681629,1.04436144035054,0.0432334758405389,-0.056117725447389,0.0190670768663956,0.5,0.5,200
13,"X.16",-297.249540450402,7.70910830760086,7.73720699452948,3.37060413297592,1.06263309346936,0.0444513069193185,-0.0378460723285665,0.0186184006701752,0.5,0.5,200
14,"X.11",-293.478682826776,7.68536623271901,11.5080646181553,3.24185995913349,1.04085372587943,0.0446320028425208,-0.0596254399184997,0.0179480580063461,0.5,0.5,200
15,"X.39",-296.371736232632,8.06584778255537,8.61501121229948,3.03600960307306,1.05759448382508,0.0457261478486157,-0.0428846819728466,0.0169225596681461,0.5,0.5,200
16,"X.61",-300.14006752917,8.26892637644804,4.8466799157615,2.78044912294052,1.07940162097771,0.0456796018356485,-0.0210775448202196,0.0156197664077187,0.5,0.5,200
17,"X.69",-300.177686346411,8.2499318374646,4.80906109851984,2.6280513061515,1.07926909257189,0.0454623666689913,-0.0212100732260372,0.0147121855697466,0.5,0.5,200
18,"X.31",-297.653393168765,8.29861784855747,7.33335427616612,2.46568857266789,1.06542065075574,0.0461078079189211,-0.0350585150421938,0.0139337679317534,0.5,0.5,200
19,"X.32",-297.535435545748,8.28598384624164,7.4513118991834,2.35531560439796,1.06478484955257,0.0460967920027578,-0.0356943162453638,0.0132537043304537,0.5,0.5,200
20,"X.68",-297.510239884711,8.16086221642572,7.47650756021998,2.2800712306607,1.06477433271098,0.0453194153126276,-0.0357048330869558,0.0126205184506527,0.5,0.5,200
21,"X.51",-298.520026615761,8.23303257437683,6.46672082917003,2.34632840672551,1.07018295574871,0.0454735675381846,-0.0302962100492168,0.0130224277146292,0.5,0.5,200
22,"X.29",-299.188242835588,8.28952950211445,5.7985046093428,2.25561307864896,1.07396156197644,0.0454885781105836,-0.0265176038214876,0.0126259400233826,0.5,0.5,200
23,"X.65",-300.067976108949,8.40995705757716,4.91877133598247,2.28889131675277,1.07829967373887,0.0459177636596007,-0.0221794920590594,0.0127646315038147,0.5,0.5,200
24,"X.86",-301.147345705561,8.39949601066193,3.83940173937042,2.22620882591762,1.08411832884053,0.0455723416049971,-0.0163608369574046,0.0123357630345305,0.5,0.5,200
25,"X.25",-303.609774803543,8.47967550325657,1.37697264138789,2.15809915022299,1.09708088873816,0.0454267103679003,-0.00339827705977469,0.0119780770173907,0.5,0.5,200
0,NA,-402.819690735017,11.0503767702869,-97.8329432900852,10.9635963543238,1.80740828886777,0.0979205670746046,0.706929123069842,0.0897316873768639,0.9999,0.5,200
1,"X.5",-359.802210180419,9.27375863869664,-54.8154627354873,8.95427169809573,1.45728532556632,0.0679553523212085,0.356806159768389,0.060152380442709,0.9999,0.5,200
2,"X.2",-349.474484085914,9.03485521228416,-44.4877366409826,8.30955974769426,1.38297838680642,0.0635937816610467,0.282499221008491,0.0535687954276685,0.9999,0.5,200
3,"X.3",-345.247415190163,9.3429922784946,-40.2606677452318,8.38535184394571,1.35407765481906,0.0639202030782476,0.253598489021132,0.0530458389733977,0.9999,0.5,200
4,"X.4",-340.515997053349,9.18848123917404,-35.5292496084176,8.28989323775684,1.32317843870154,0.0625181655552492,0.222699272903612,0.0518732613699021,0.9999,0.5,200
5,"X.10",-319.301295261333,8.22404731741562,-14.3145478164017,6.33594571475336,1.18892434645345,0.0517783130067881,0.0884451806555222,0.0368506981622741,0.9999,0.5,200
6,"X.7",-334.419113995523,8.92157414483886,-29.4323665505916,5.89009198976112,1.27619330700315,0.0504685845071027,0.175714141205223,0.0324485969596693,0.9999,0.5,200
7,"X.1",-332.035954494203,9.23366229846768,-27.0492070492717,5.3741440741832,1.2603269839062,0.0517335490837538,0.159847818108267,0.0299209057226898,0.9999,0.5,200
8,"X.6",-322.456095133991,8.89550784175408,-17.4693476890598,5.08387888719253,1.20757959582998,0.050668322090319,0.107100430032048,0.0286817693590829,0.9999,0.5,200
9,"X.9",-305.564673639864,7.74485212149838,-0.577926194933044,4.70251165879948,1.10795480606005,0.0471206508311581,0.00747564026211633,0.026938319512781,0.9999,0.5,200
10,"X.8",-307.903084427603,8.02324112286776,-2.91633698267204,4.48256914149257,1.11920387883121,0.0475007996791569,0.0187247130332779,0.0259360849347793,0.9999,0.5,200
11,"X.12",-301.292694231765,7.78132002416097,3.69405321316677,3.77487431400419,1.08390201609651,0.0455339760087812,-0.0165771497014173,0.0213807141167317,0.9999,0.5,200
12,"X.15",-294.141003178196,7.30045248913292,10.8457442667354,3.53982732747979,1.04424972411077,0.0432406286464341,-0.0562294416871656,0.0190600335900773,0.9999,0.5,200
13,"X.16",-297.21863927214,7.71134341904482,7.76810817279085,3.36953796083313,1.06248565068065,0.0444555258962392,-0.0379935151172783,0.0186125047274149,0.9999,0.5,200
14,"X.11",-293.445846476124,7.68722649570338,11.5409009688072,3.24060072822753,1.04070619580294,0.0446333122890651,-0.05977296999499,0.0179405141312312,0.9999,0.5,200
15,"X.39",-296.326895009118,8.06656401044263,8.65985243581363,3.03529181990582,1.05737440202559,0.0457228141831004,-0.0431047637723383,0.0169167886438455,0.9999,0.5,200
16,"X.61",-300.085224493782,8.2690666281158,4.90152295114893,2.77935191352209,1.07911611279843,0.0456739412709651,-0.0213630529995021,0.0156105321676237,0.9999,0.5,200
17,"X.69",-300.126460490788,8.25024551654153,4.86028695414328,2.6268621473067,1.0790082351802,0.0454555732641129,-0.0214709306177359,0.0147021581366648,0.9999,0.5,200
18,"X.31",-297.615127342732,8.29940495564498,7.37162010219881,2.46415085835125,1.06523794684461,0.046099981329889,-0.0352412189533207,0.0139226326218214,0.9999,0.5,200
19,"X.32",-297.508333558273,8.28788597836693,7.47841388665792,2.35418126927289,1.06466571359907,0.0460913007038025,-0.0358134521988578,0.0132452288059879,0.9999,0.5,200
20,"X.68",-297.489903407594,8.16384503648287,7.4968440373374,2.27806451139244,1.06468957834661,0.0453177731323215,-0.0357895874513205,0.0126097158641237,0.9999,0.5,200
21,"X.51",-298.50438297094,8.23725757572093,6.48236447399142,2.34502527545209,1.07012154419936,0.0454762304668878,-0.0303576215985746,0.0130157332671023,0.9999,0.5,200
22,"X.29",-299.182148768331,8.29493235002032,5.80459867660001,2.25434372947471,1.07394939927842,0.045495127452879,-0.0265297665195103,0.0126190562567226,0.9999,0.5,200
23,"X.65",-300.059829922247,8.41555059833344,4.92691752268417,2.2879006216219,1.07827551525015,0.0459256584021218,-0.0222036505477841,0.0127585614384796,0.9999,0.5,200
24,"X.86",-301.135407268346,8.40534086764811,3.85134017658531,2.22438726997513,1.08406783443457,0.0455809720792419,-0.01641133136336,0.0123255938207215,0.9999,0.5,200
25,"X.25",-303.591805159078,8.48537341448307,1.39494228585376,2.15730555344378,1.09699037027722,0.045435277527445,-0.00348879552071257,0.0119721138854404,0.9999,0.5,200
0,NA,-410.856698274107,8.63126399606068,-116.727652495821,11.2612550419138,1.88314822334922,0.0826076640406409,0.838942021371355,0.0803510901716783,1e-04,0.9,200
1,"X.1",-338.81241973129,9.99759949617996,-44.6833739530037,9.24387460670106,1.3100716943792,0.0683210699326205,0.265865492401328,0.0545809452725685,1e-04,0.9,200
2,"X.3",-336.28792740261,9.59347738575635,-42.1588816243238,8.85656968692806,1.28744104377051,0.0646039854157504,0.243234841792642,0.0515579162487281,1e-04,0.9,200
3,"X.7",-297.844202155859,8.950516369859,-3.71515637757315,6.31152812420099,1.06395307732303,0.0523956229764976,0.0197468753451617,0.0337449309920319,1e-04,0.9,200
4,"X.9",-295.505139373345,8.69755495929201,-1.37609359505829,6.04945352134829,1.05112701495893,0.0507401807015141,0.00692081298105873,0.0321195715942045,1e-04,0.9,200
5,"X.4",-299.121059149039,8.99799569085567,-4.99201337075312,5.80064174602582,1.06982684437131,0.0508624584055134,0.0256206423934426,0.0305228418774922,1e-04,0.9,200
6,"X.14",-297.672826520172,9.27557983224679,-3.54378074188581,4.63644315303972,1.06204055039512,0.050344074743981,0.0178343484172487,0.0247621252995337,1e-04,0.9,200
7,"X.6",-291.815645583469,9.2487303467475,2.31340019481755,3.72528507701841,1.0335015220342,0.0500764732091038,-0.0107046799436645,0.0190829868825896,1e-04,0.9,200
8,"X.8",-290.062714645051,9.28512353077359,4.06633113323565,3.60391255817526,1.02355823112132,0.0506871047460762,-0.0206479708565543,0.018273114159435,1e-04,0.9,200
9,"X.2",-289.353027954065,9.28857595480116,4.77601782422099,3.47154772464958,1.02018797166165,0.0505815355213588,-0.0240182303162193,0.0175523850232732,1e-04,0.9,200
10,"X.15",-289.119650029501,9.10117184997735,5.0093957487849,3.55585091308822,1.01900610779163,0.0492994751643005,-0.0252000941862423,0.0177989448459763,1e-04,0.9,200
11,"X.13",-287.661336512973,9.12192072720935,6.46770926531333,3.46592578509861,1.01091677838861,0.0497377463692207,-0.0332894235892633,0.0171274358807891,1e-04,0.9,200
12,"X.10",-289.891281144971,9.23895632975218,4.23776463331499,3.47607049158232,1.0229280218726,0.0497224567737176,-0.0212781801052691,0.0173647900877936,1e-04,0.9,200
13,"X.5",-290.028958052442,9.33687396699597,4.10008772584382,3.38893278006956,1.02314632751235,0.0499947626293509,-0.0210598744655182,0.0169555530410237,1e-04,0.9,200
14,"X.11",-291.133961344058,9.81109204127067,2.99508443422871,2.85454931939438,1.02768110003553,0.0518493713276003,-0.0165251019423438,0.0146191008010396,1e-04,0.9,200
15,"X.33",-294.566133434867,10.028651708987,-0.437087656580518,2.74434817812705,1.04666092953511,0.0517428425470836,0.00245472755723775,0.0141891220480821,1e-04,0.9,200
16,"X.61",-289.046789051995,9.83403183364402,5.08225672629137,2.55682255268803,1.01884467755695,0.0519320480557128,-0.02536152442092,0.0125440416302852,1e-04,0.9,200
17,"X.65",-286.578400122489,9.7067844989318,7.55064565579702,2.46062400656205,1.00417684309336,0.0518193034877536,-0.04002935888451,0.0118713289376477,1e-04,0.9,200
18,"X.91",-286.289102960366,9.84376389286111,7.83994281792067,2.32198691399312,1.00330978221573,0.0525610419506845,-0.0408964197621373,0.0112840850342284,1e-04,0.9,200
19,"X.19",-289.000224260099,10.2569901940672,5.12882151818718,2.03861359756207,1.01817181910266,0.0537809097799336,-0.0260343828752136,0.0102470925885404,1e-04,0.9,200
20,"X.46",-292.400949099712,10.4445511035523,1.72809667857377,1.97050902731332,1.03637252721637,0.0537490632395517,-0.00783367476150332,0.00972546210927079,1e-04,0.9,200
21,"X.17",-293.982312311453,10.5578784501429,0.146733466832969,1.74177825407024,1.04404445079344,0.0536899990142009,-0.000161751184424963,0.00869931478390617,1e-04,0.9,200
22,"X.32",-293.699606114375,10.6721031227435,0.429439663911316,1.60606862453064,1.04263903141815,0.0542134715666516,-0.00156717055972133,0.0081406659165496,1e-04,0.9,200
23,"X.71",-294.100681055725,10.9059096328786,0.0283647225613959,1.46674301864486,1.04473972657933,0.0551959426718119,0.000533524601458613,0.00733006665082192,1e-04,0.9,200
24,"X.41",-293.057105901816,11.0316128907155,1.07193987647019,1.37432109556598,1.03953417662999,0.055803442399461,-0.00467202534787847,0.00702238636988952,1e-04,0.9,200
25,"X.42",-292.914142675447,11.1602937312873,1.21490310283941,1.43995854981457,1.03887900920171,0.0565052337946061,-0.00532719277615956,0.00749942015417644,1e-04,0.9,200
0,NA,-410.856698274107,8.63126399606068,-116.727652495821,11.2612550419138,1.88314822334922,0.0826076640406409,0.838942021371355,0.0803510901716783,0.5,0.9,200
1,"X.1",-338.822143425073,9.99331203079983,-44.6930976467871,9.23827509079079,1.31014007436817,0.0682917485778566,0.265933872390304,0.0545391315016693,0.5,0.9,200
2,"X.3",-336.299191330721,9.59076724692075,-42.1701455524353,8.85472977429212,1.28754963973385,0.064582910980322,0.243343437755983,0.0515394299314375,0.5,0.9,200
3,"X.7",-297.83060312373,8.95492039746402,-3.70155734544347,6.3130258590941,1.06390630226424,0.0524216276586197,0.0197001002863695,0.033759125650249,0.5,0.9,200
4,"X.9",-295.472855366142,8.70159513196512,-1.34380958785537,6.05157376210448,1.05097837611426,0.0507588981344162,0.0067721741363882,0.032136055196597,0.5,0.9,200
5,"X.4",-299.164743540957,9.01246879164222,-5.03569776267084,5.80555784008137,1.07011461243207,0.0509119241201761,0.0259084104542036,0.0305581044146338,0.5,0.9,200
6,"X.14",-297.728006279869,9.28555544787252,-3.59896050158236,4.64230729747996,1.06240485745101,0.0503663140800376,0.0181986554731408,0.0248010862831482,0.5,0.9,200
7,"X.6",-291.813667062125,9.25589200196372,2.31537871616163,3.73098753336105,1.03354624418206,0.050092942625939,-0.0106599577958053,0.0191230341276126,0.5,0.9,200
8,"X.8",-290.019432455407,9.28993694589594,4.10961332287932,3.60723913105756,1.0233807527262,0.050699630772184,-0.0208254492516682,0.018297665637415,0.5,0.9,200
