"size","solution_terms","elpd","se","diff","diff.se","ref.loo.elpd","spline.elpd","spline.elpd.se","mono.spline.elpd","mono.spline.elpd.se","spline.elpd.diff","spline.elpd.diff.se","mono.spline.elpd.diff","mono.spline.elpd.diff.se","n","rho","run"
73,"X.86",-658.10490633811,12.7650350895596,-1.43362310320329,0.781285318743209,-657.059801129426,-659.213794415275,3.76633529489579,-656.982708012589,4.68860854068252,-1.46747084164072,0.0870812033204377,-1.46576155757579,0.0906383926585553,500,0,7
74,"X.88",-657.991759665655,12.7390984803983,-1.32047643074775,0.736931832675344,-657.059801129426,-657.77874928176,3.75868267460697,-655.647819106763,4.67908200147785,-1.35284878637109,0.0821376124892942,-1.3484789196314,0.0854928605596521,500,0,7
75,"X.32",-657.897621979097,12.7350178102607,-1.22633874418966,0.710727834578434,-657.059801129426,-657.477194580283,3.75747866914531,-655.437797771232,4.67758316777119,-1.27233638357495,0.0792169436486765,-1.26485002299396,0.0824528850068639,500,0,7
76,"X.19",-657.881367274142,12.7234902661879,-1.21008403923525,0.675979520680002,-657.059801129426,-656.749486491597,3.75407745670836,-654.844505463877,4.67334909076212,-1.1768961001283,0.0753439347554602,-1.16655824153139,0.0784216671613587,500,0,7
77,"X.28",-657.801955204645,12.7467312398882,-1.1306719697378,0.628473698047626,-657.059801129426,-657.74721387914,3.76093472728543,-656.04065711808,4.6818855207069,-1.0603910264796,0.0700489879539393,-1.04849911966432,0.0729104265146671,500,0,7
78,"X.50",-657.64632485987,12.7638099937891,-0.97504162496257,0.595098442901094,-657.059801129426,-658.363028215067,3.76597382926663,-656.919655562541,4.68815856193572,-0.968478701890034,0.066329018680791,-0.956848543972881,0.0690384998209504,500,0,7
79,"X.20",-657.526753725086,12.7590556297952,-0.8554704901784,0.576004451877075,-657.059801129426,-657.829558991879,3.76457104981561,-656.674960980051,4.68641227988705,-0.899028650503695,0.0642008234175856,-0.890898516055129,0.0668233696830413,500,0,7
80,"X.57",-657.484891578566,12.746952511287,-0.813608343658865,0.571689177123089,-657.059801129426,-656.95809927107,3.76100001361432,-656.052045373694,4.681966793885,-0.851116075368403,0.0637198476341934,-0.850694680512256,0.0663227464687072,500,0,7
81,"X.78",-657.464916785909,12.7490369365543,-0.793633551001602,0.541992147825133,-657.059801129426,-656.924807084764,3.76161502519859,-656.159325247743,4.68273240510675,-0.767373475960195,0.0604098493732913,-0.777890123386679,0.0628775377367285,500,0,7
82,"X.85",-657.382377024232,12.7664623448578,-0.711093789325324,0.524970611449454,-657.059801129426,-657.836510404833,3.76675640787878,-657.056165080542,4.6891327728005,-0.708262406757444,0.0585126476284267,-0.730552490164627,0.060902836995964,500,0,7
83,"X.100",-657.342671364152,12.7787472359548,-0.671388129244601,0.511686048023114,-657.059801129426,-658.652315316456,3.77038107624891,-657.688436042888,4.69364502403324,-0.663400323723229,0.0570319647831209,-0.695346858239573,0.0593616695795956,500,0,7
84,"X.30",-657.2882113475,12.7410954027741,-0.616928112592893,0.489707611485145,-657.059801129426,-657.038324486994,3.75927186838295,-655.750595437575,4.67981547281109,-0.618730718028531,0.0545822723917331,-0.654005447665489,0.0568119094431142,500,0,7
85,"X.61",-657.257454904321,12.7432237380543,-0.586171669414088,0.474454475486025,-657.059801129426,-657.564177391678,3.75989983565677,-655.860135244248,4.68059721221897,-0.593541065440757,0.0528821746101054,-0.625848265815941,0.0550423641863487,500,0,7
86,"X.40",-657.212151772414,12.7250054428324,-0.540868537507301,0.437487608086716,-657.059801129426,-657.057519537803,3.75452451096507,-654.922487611757,4.67390561646736,-0.548926935950931,0.0487618881809462,-0.572003461153311,0.0507537677385295,500,0,7
87,"X.75",-657.205209187654,12.7088172578337,-0.533925952746836,0.417330882354292,-657.059801129426,-656.602094860318,3.74974817215418,-654.089324401184,4.66795968197441,-0.528613927203682,0.0465152416746442,-0.541907780273484,0.0484153477300938,500,0,7
88,"X.22",-657.203934481404,12.7134558851439,-0.532651246496427,0.403821352278311,-657.059801129426,-657.114752603907,3.75111680339064,-654.328062321622,4.66966345383801,-0.516277913051795,0.0450094842937139,-0.521376378169007,0.0468480815057277,500,0,7
89,"X.34",-657.178816276995,12.7102371712707,-0.507533042087594,0.39728230661617,-657.059801129426,-657.082111469522,3.75016711891427,-654.162403602943,4.66848121742032,-0.51055587361865,0.0442806494478953,-0.510473851773136,0.046089474407759,500,0,7
90,"X.17",-657.169158593331,12.7001604507992,-0.497875358423862,0.392575990796585,-657.059801129426,-656.549316568885,3.74719397330973,-653.643781362044,4.66478002918754,-0.505104273462215,0.0437560886569224,-0.50233861696873,0.045543485777233,500,0,7
91,"X.89",-657.163080485064,12.714255797232,-0.491797250156808,0.38748015793284,-657.059801129426,-657.136098237192,3.7513528181849,-654.369231688247,4.66995726224684,-0.498895632855904,0.0431881127241241,-0.493964756461597,0.0449523085351346,500,0,7
92,"X.26",-657.152158440001,12.722075540222,-0.480875205093921,0.378065733028712,-657.059801129426,-657.299688402725,3.75366004051632,-654.771693247448,4.67282946067883,-0.489063892735572,0.0421387912668361,-0.48025038943638,0.0438601232340112,500,0,7
93,"X.67",-657.13972922683,12.7299186771858,-0.468445991922974,0.359143720791072,-657.059801129426,-657.405827174988,3.75597416526117,-655.17535883282,4.67571025173787,-0.469682801824246,0.0400297645702276,-0.454634997355944,0.0416649446815151,500,0,7
94,"X.38",-657.147171270687,12.7343799508853,-0.475888035779907,0.347487445969023,-657.059801129426,-657.320567587793,3.75729046815236,-655.404968830413,4.67734888146532,-0.461236154921332,0.038730568983946,-0.43836747206074,0.0403126781165214,500,0,7
95,"X.58",-657.155733111738,12.7388961199966,-0.484449876830452,0.347707857561092,-657.059801129426,-657.258305376779,3.75862296798511,-655.637404150154,4.67900767432552,-0.467198352245592,0.0387551358178576,-0.437117827290419,0.0403382484836449,500,0,7
96,"X.63",-657.130606849329,12.7434052826487,-0.459323614421723,0.347885162226714,-657.059801129426,-657.241882231046,3.75995340055561,-655.8694788659,4.68066389370707,-0.467986753861537,0.0387748980011039,-0.435767975899041,0.0403588179344169,500,0,7
97,"X.98",-657.125923820988,12.7464811002582,-0.454640586080385,0.346848017989595,-657.059801129426,-657.209123470743,3.76086092335848,-656.02778309054,4.68179364420225,-0.458773850503671,0.0386592990438236,-0.432846898569227,0.0402384968630332,500,0,7
98,"X.81",-657.093545787171,12.7431884521324,-0.422262552264066,0.344326546808482,-657.059801129426,-656.901682326373,3.75988942451319,-655.858319170771,4.68058425166902,-0.438385588722886,0.0383782586360218,-0.428044337320149,0.0399459762057161,500,0,7
99,"X.97",-657.09518432775,12.7474623666856,-0.423901092842971,0.343067567013925,-657.059801129426,-657.022026510293,3.76115044691667,-656.078286286976,4.68215406421836,-0.412335057352321,0.0382379341312142,-0.424792087353184,0.0397999195702839,500,0,7
100,"X.21",-657.059801129426,12.7502821889026,-0.388517894519228,0.347360948675575,-657.059801129426,-657.084772711693,3.7619824380445,-656.223415103552,4.6831897873822,-0.388898792601942,0.0387164697345861,-0.428370547096147,0.0402980029254245,500,0,7
0,NA,-987.850030037032,15.770259324291,-317.790714792655,16.8975925326599,-669.965060271372,-994.723609808344,6.53955889651623,-877.436976099198,30.787138924067,-319.479068016637,2.05907508251485,-319.728113574155,2.08887808526943,500,0,8
1,"X.1",-956.171118192433,15.164944946288,-286.111802948056,15.904423969731,-669.965060271372,-953.272410313132,6.28854913539192,-843.690797873207,29.6054273576878,-280.472988465801,1.93805141380515,-280.717836085515,1.96610272291701,500,0,8
2,"X.4",-919.486899024367,14.9804537870816,-249.42758377999,15.4583848870218,-669.965060271372,-936.720657369514,6.212044952632,-833.360319715075,29.2452585848128,-253.003525201574,1.88369882131252,-253.370667210972,1.9109634323202,500,0,8
3,"X.2",-874.048945671461,13.5242020158501,-203.989630427084,13.5007232484895,-669.965060271372,-838.005839660975,5.608171292073,-752.289273505279,26.4023233693935,-203.987507378408,1.64514576755022,-204.465339328522,1.66895756744928,500,0,8
4,"X.3",-841.791050080913,13.7681898572043,-171.731734836536,12.1164441171309,-669.965060271372,-841.081011927781,5.70934736189906,-765.800128726467,26.8786432201384,-168.107541761121,1.47646288203759,-168.609409611041,1.49783316994698,500,0,8
5,"X.5",-803.826099677716,13.5855508032002,-133.766784433339,10.9533210684626,-669.965060271372,-814.041994966049,5.63361120398921,-755.581308427241,26.5220901785582,-138.865304917714,1.33472921892655,-139.179706377053,1.35404805723706,500,0,8
6,"X.7",-780.996630571051,13.6858964190776,-110.937315326674,9.59828283311314,-669.965060271372,-801.467163928494,5.67522219157942,-761.101480910708,26.7179876811237,-110.770943368393,1.16960951558004,-110.724821212287,1.18653841531304,500,0,8
7,"X.6",-765.001167340329,13.1730327234267,-94.941852095952,8.64494234788243,-669.965060271372,-753.233870660123,5.46254957316357,-732.521623732779,25.7167609084736,-90.6494967248165,1.05343914193083,-90.2477231545539,1.06868659449599,500,0,8
8,"X.8",-749.413744021825,13.3767720846453,-79.3544287774478,8.48430865461312,-669.965060271372,-748.436801552004,5.54703553657289,-743.79176219114,26.1145065567316,-80.9071484735674,1.03386494314578,-80.2083664664178,1.04882907923294,500,0,8
9,"X.10",-734.910280015353,13.3059603923251,-64.850964770976,7.50311058772918,-669.965060271372,-731.903670758755,5.51767157857021,-739.795385123259,25.9762660012608,-65.3511018377966,0.914299952652164,-64.644517734181,0.927533507969693,500,0,8
10,"X.9",-718.099484469441,13.2318028506577,-48.0401692250641,6.24358721997048,-669.965060271372,-719.803642554621,5.48692017484357,-735.613625871994,25.8314935856248,-50.05590621754,0.760819320580792,-49.6522697942692,0.771831400955887,500,0,8
11,"X.12",-712.812398789028,13.2050171367955,-42.7530835446505,5.69908727555856,-669.965060271372,-714.370355141772,5.47581276374876,-734.06592086167,25.7792017699421,-42.4961194269654,0.694468669397655,-42.4113470189417,0.70452039205837,500,0,8
12,"X.11",-707.4783605909,13.1795971296129,-37.4190453465232,5.42081810172793,-669.965060271372,-711.717610129392,5.46527167937579,-732.594366950964,25.7295761248281,-38.0267867053621,0.660559867243787,-38.1882910404982,0.670120794725357,500,0,8
13,"X.14",-703.022504299195,13.108523907622,-32.9631890548178,4.95540687372801,-669.965060271372,-707.599336015855,5.43579927111559,-728.585584719868,25.5908250038593,-33.0470857587067,0.603846660267999,-33.3137156481557,0.612586722168671,500,0,8
14,"X.13",-700.272014474391,12.8542436074853,-30.2126992300135,4.57039190152191,-669.965060271372,-693.131879846172,5.33035515857609,-714.395402956895,25.0944119287804,-29.2059045090126,0.556930229176857,-29.4208520220323,0.564991223792942,500,0,8
15,"X.15",-697.646643301229,12.8829765230214,-27.5873280568514,4.36643689946584,-669.965060271372,-692.682981614107,5.34227002881084,-715.935139349125,25.1505051257352,-26.8613562903179,0.532077063740644,-26.9301743601369,0.539778334243585,500,0,8
16,"X.81",-694.971424497866,12.9828871457551,-24.9121092534893,4.14793679422305,-669.965060271372,-694.810922375947,5.38370063488516,-721.429805790145,25.3455534225856,-24.6095361873349,0.505451488448618,-24.5455784057968,0.512767381021192,500,0,8
17,"X.79",-692.097512326166,13.0427906826394,-22.0381970817884,3.96564920790384,-669.965060271372,-694.257336910696,5.40854123512569,-724.70065971884,25.4624987735893,-22.6968821562071,0.483238630249074,-22.5773120789308,0.490233014451346,500,0,8
18,"X.95",-690.41306242608,13.0542667396834,-20.3537471817026,3.75371054232547,-669.965060271372,-691.683977511941,5.41330008844546,-725.280405847727,25.4849026513727,-20.7320284522249,0.457412606543603,-20.6474075079147,0.46403318550576,500,0,8
19,"X.65",-688.96544595738,13.0428860694387,-18.9061307130031,3.51684804040086,-669.965060271372,-689.462366020829,5.40858078980764,-724.590257460673,25.4626849903522,-18.7793003376239,0.428549460817226,-18.7950691205524,0.434752275308872,500,0,8
20,"X.61",-688.076220579198,13.0091335354553,-18.0169053348212,3.42023787874794,-669.965060271372,-688.15381194199,5.39458440082305,-722.657452871607,25.3967923546373,-17.7311813933332,0.416776921256175,-17.8584286513496,0.422809340296025,500,0,8
21,"X.29",-687.094986494804,12.9707858036517,-17.0356712504266,3.35871621768072,-669.965060271372,-688.59876232679,5.37868249042828,-720.469704829386,25.3219288459161,-17.010694329157,0.409280130272868,-17.2146782097355,0.415204040942031,500,0,8
22,"X.16",-686.264053739599,12.8651603930132,-16.2047384952215,3.26478322248709,-669.965060271372,-686.795703520961,5.33488209503622,-714.545618300075,25.1157239811534,-16.2704129116951,0.397833819832173,-16.486274348735,0.403592056881909,500,0,8
23,"X.37",-685.31970636124,12.7884006725823,-15.2603911168624,3.13566269032905,-669.965060271372,-686.888901452903,5.30305162843984,-710.225573965169,24.9658715197523,-15.4785385227794,0.382099692624773,-15.6406444101406,0.387630194299298,500,0,8
24,"X.32",-684.556640783922,12.6260161020023,-14.497325539545,2.97673138368288,-669.965060271372,-681.795764816991,5.23571453262189,-701.151268731194,24.6488598441185,-14.6209682228306,0.362732940070282,-14.6885761364114,0.367983127838514,500,0,8
25,"X.18",-684.005364217902,12.5885553128399,-13.9460489735246,2.85933421947684,-669.965060271372,-682.253928021048,5.22018041666349,-699.015150422094,24.5757278494928,-13.999064890664,0.348427377008127,-13.9676882375481,0.353470506403905,500,0,8
26,"X.84",-683.518471052823,12.5857682161957,-13.4591558084463,2.72355726533653,-669.965060271372,-683.244083354791,5.21902467265955,-698.804565529604,24.5702868018973,-13.2774707546881,0.331882124037345,-13.1693830922753,0.336685777843305,500,0,8
27,"X.34",-683.107987654025,12.576676439286,-13.048672409648,2.6664923386372,-669.965060271372,-682.766015196673,5.21525452472776,-698.243976100346,24.5525375821139,-12.9023030047797,0.324928413417028,-12.7502369841099,0.329631419384291,500,0,8
28,"X.52",-682.496496933182,12.557847733257,-12.4371816888046,2.58519815891497,-669.965060271372,-681.121119931692,5.20744669928306,-697.142926368938,24.5157796584581,-12.3605226252318,0.315022220005394,-12.2023865058791,0.319581843969717,500,0,8
29,"X.25",-681.976281578877,12.6301729070972,-11.9169663344994,2.50903936194147,-669.965060271372,-684.327405680941,5.23743826278895,-701.102003535684,24.656974874652,-11.7984889568185,0.305741804416051,-11.6676198294009,0.310167103870442,500,0,8
30,"X.49",-681.450672672093,12.6136705490041,-11.3913574277155,2.49244187537352,-669.965060271372,-683.047808007182,5.23059511960012,-700.130009052871,24.6247585121471,-11.4799332878963,0.303719299082325,-11.3988831991872,0.308115324843617,500,0,8
31,"X.80",-680.997463687267,12.6071947524574,-10.9381484428899,2.4682125490373,-669.965060271372,-682.816162246994,5.22790975773964,-699.714647346618,24.6121162819955,-11.1030312241392,0.300766807357329,-11.0844247170414,0.305120098825073,500,0,8
32,"X.28",-680.526060827746,12.5085407585081,-10.4667455833686,2.36630509218915,-669.965060271372,-678.012781144202,5.18700024632695,-694.18374985356,24.4195212108128,-10.382659275626,0.288348759951291,-10.4213150264655,0.292522312902363,500,0,8
33,"X.51",-679.970867895314,12.5216687734442,-9.91155265093721,2.31301318146842,-669.965060271372,-679.441677068964,5.19244412807319,-694.856773418428,24.4451500867446,-9.90242644692369,0.2818548144231,-9.97930120800147,0.285934374164256,500,0,8
34,"X.98",-679.502441555403,12.5177622977372,-9.44312631102629,2.25491904714667,-669.965060271372,-679.846319156729,5.19082420366748,-694.584472258422,24.4375237562055,-9.43556444314299,0.274775688554076,-9.52457982403534,0.278752785199269,500,0,8
35,"X.73",-679.178153080221,12.4769147138994,-9.11883783584434,2.20437510417443,-669.965060271372,-677.960242054962,5.17388566291209,-692.262584727088,24.3577799668063,-9.03846027228187,0.268616599716714,-9.11403704907115,0.272504549859603,500,0,8
36,"X.97",-678.696910924286,12.4816440212603,-8.63759567990904,2.2058942398087,-669.965060271372,-678.252194611664,5.17584679642238,-692.469621717641,24.3670126521885,-8.88508648216043,0.268801715692581,-8.92997546124032,0.272692345199611,500,0,8
37,"X.57",-678.332080846816,12.5100596913871,-8.27276560243869,2.11846507568214,-669.965060271372,-679.681970682536,5.18763011238166,-693.990608373355,24.4224865138304,-8.39620692692477,0.258147936878224,-8.40353956845261,0.261884363849345,500,0,8
38,"X.42",-677.872025330279,12.4958346331833,-7.81271008590231,1.98728594744403,-669.965060271372,-678.887167167186,5.18173131236719,-693.146054587537,24.3947159595156,-7.75093976132538,0.242162957137527,-7.72855928736581,0.245668017899961,500,0,8
