"size","solution_terms","elpd","se","diff","diff.se","rho","n","run","diff_gam_fit","diff_se_gam_fit","diff_mono_fit","diff_se_mono_fit"
15,"X.86",-139.050661376766,4.26620558826349,-5.87736776527504,1.67337076687307,0,100,19,-5.91610363582257,0.797041373176901,-5.92949548477082,0.863652701897611
16,"X.37",-137.902814061652,4.04885768812248,-4.72952045016184,1.4620239966877,0,100,19,-4.93306986593551,0.696375027582833,-4.98705538118435,0.754573343801129
17,"X.39",-137.3375206957,3.87367423655297,-4.16422708420907,1.25407427589836,0,100,19,-4.07186575947675,0.597326726817188,-4.18881419971871,0.647247255779308
18,"X.75",-137.362413953044,3.9242938343053,-4.18912034155303,1.25704150642887,0,100,19,-4.00320388137358,0.598740045098698,-4.15066091468709,0.648778689646539
19,"X.69",-136.865337046893,3.95399244284298,-3.69204343540278,1.18280527787861,0,100,19,-3.7927270910122,0.563380669451339,-3.87257919025523,0.610464216467396
20,"X.58",-136.672949003138,3.82237828484633,-3.49965539164718,1.07678605514268,0,100,19,-3.54331301167156,0.5128827711102,-3.50107474121937,0.555746045227876
21,"X.12",-136.355458424774,3.86655456595047,-3.18216481328316,0.999549885118268,0,100,19,-3.37710885605539,0.476094496668059,-3.23013829378866,0.515883255554278
22,"X.30",-136.059639625211,3.6659572278361,-2.88634601372029,0.777720472853444,0,100,19,-2.65031800300699,0.370435175456795,-2.49826804147772,0.401393642698859
23,"X.4",-135.545608657849,3.57896396182853,-2.37231504635832,0.732883521171923,0,100,19,-2.45006176325505,0.349078936752993,-2.33964204698583,0.378252593965852
24,"X.83",-135.446962085341,3.52975475892289,-2.27366847385025,0.684293253136643,0,100,19,-2.18314523624046,0.325934960101457,-2.17035519432345,0.353174400235352
25,"X.43",-135.217154720967,3.53020039342366,-2.04386110947622,0.710109732432088,0,100,19,-2.12207325660693,0.338231578708393,-2.23687449141355,0.366498687081034
0,NA,-201.375160073665,6.32625972986478,-65.1888013155944,4.89389810362392,0,100,20,-60.9063829206889,2.02866305884141,-63.9400384056449,1.49501474999616
1,"X.4",-189.295022876712,6.45597026020606,-53.108664118642,4.90861308283476,0,100,20,-57.3356630435636,2.03476284557676,-56.1034585704629,1.49950996229937
2,"X.3",-180.988819468834,5.75465821429723,-44.8024607107639,4.35544193133543,0,100,20,-47.872753879633,1.80545731928629,-46.3120812953309,1.3305242144859
3,"X.5",-175.512893625417,4.97153831923919,-39.3265348673468,3.64115647888075,0,100,20,-37.9696184155911,1.50936523069343,-37.4771713695105,1.11232038912699
4,"X.1",-170.131673848874,4.55466368807797,-33.9453150908037,3.21376284510368,0,100,20,-32.0861216179215,1.33219814260356,-32.2370319213313,0.981757845113653
5,"X.6",-165.679550360404,4.39180213943454,-29.4931916023338,3.09548000172196,0,100,20,-29.7620645799433,1.28316646483211,-29.9408724608762,0.945624155408057
6,"X.8",-162.115858529746,4.1999616107404,-25.9294997716757,2.81027154735367,0,100,20,-26.0849457663206,1.1649392677808,-26.0925226435562,0.858497117395464
7,"X.2",-158.476955058765,3.93788002736887,-22.2905963006942,2.58870459492429,0,100,20,-23.2521097381946,1.07309332372227,-23.1679534264399,0.790811633353953
8,"X.21",-156.498770326771,3.74131428329735,-20.3124115687002,2.35214152789617,0,100,20,-20.5340227559262,0.975031054135825,-20.5356332945408,0.718545054233827
9,"X.9",-154.760189184845,3.5852822555565,-18.5738304267742,2.19064572506469,0,100,20,-18.6630599166464,0.908086348213248,-18.7875181894662,0.669210433409427
10,"X.28",-153.507374292672,3.36299733308556,-17.3210155346019,1.96585407530939,0,100,20,-16.3222971707842,0.814903673351895,-16.4963047173174,0.60053985119782
11,"X.58",-152.504133277112,3.40039362422834,-16.3177745190419,1.98209543419388,0,100,20,-15.8809529365118,0.82163618884296,-16.0185686407127,0.605501350309194
12,"X.33",-151.186476561769,3.42299009403736,-15.0001178036982,2.03786494667834,0,100,20,-15.501504686883,0.844754273321067,-15.5171347171598,0.62253812590177
13,"X.16",-150.046334406021,3.39017002117607,-13.8599756479502,1.93989383870109,0,100,20,-13.78646051875,0.804142400458403,-13.7082838380265,0.592609376181583
14,"X.15",-148.885887232653,3.45986551325923,-12.699528474583,1.94269626833698,0,100,20,-12.7911393913501,0.805304089025868,-12.677722511572,0.593465477708987
15,"X.7",-147.841053372243,3.33989758900505,-11.6546946141725,1.86388172195652,0,100,20,-11.4051471714125,0.772633167940899,-11.3214866337656,0.56938877916355
16,"X.10",-145.993940555123,3.14920141217244,-9.80758179705255,1.77188258583858,0,100,20,-10.2029605829925,0.734496851054859,-10.1580737448393,0.541284380058595
17,"X.34",-144.958353861526,3.09599271396464,-8.7719951034557,1.61162946078218,0,100,20,-8.87260041556569,0.668067271202129,-8.84701098778307,0.492329379235246
18,"X.87",-144.230497239446,3.0551775508082,-8.0441384813753,1.52800612184426,0,100,20,-8.15740161210916,0.63340296578173,-8.14534212793213,0.466783664447368
19,"X.74",-143.50138224369,2.92259704299088,-7.31502348561958,1.45026965473674,0,100,20,-7.58866215700778,0.601178939901606,-7.59590038434708,0.443036303452607
20,"X.96",-143.021212309721,2.80446873554724,-6.83485355165104,1.29623221684891,0,100,20,-6.69114380131957,0.537325943107453,-6.70884204272545,0.395980104729672
21,"X.42",-142.659988465575,2.78955599965496,-6.47362970750446,1.23928394321797,0,100,20,-6.30966685668263,0.513719227860493,-6.33018437335416,0.378583234737215
22,"X.66",-142.233716725797,2.72481605610455,-6.04735796772675,1.14746808256838,0,100,20,-5.70672513115296,0.475658883985,-5.7343408589263,0.350534823624389
23,"X.47",-141.821223521116,2.7393857160373,-5.63486476304594,1.19118417980194,0,100,20,-5.67946425029276,0.493780477376732,-5.72425565496103,0.363889456024283
24,"X.65",-141.389498841533,2.76974726526434,-5.20314008346275,1.20104611736408,0,100,20,-5.3694347620572,0.49786853724175,-5.3959083000181,0.366902134630735
25,"X.73",-140.800457618702,2.67372928344361,-4.614098860632,1.12970316411901,0,100,20,-4.6529233478976,0.468294808755301,-4.54046306213515,0.345107899207098
0,NA,-196.194006244884,8.27497904048755,-71.3181450149002,6.84153644171605,0.5,100,1,-69.1346409794191,1.65162256365428,-71.0144528719931,1.58445919397218
1,"X.4",-172.101077266064,7.2687632996306,-47.2252160360803,5.60184094411865,0.5,100,1,-49.1945505176594,1.35234635964141,-47.7679998171471,1.29735308182503
2,"X.1",-161.824067294963,7.09647022506602,-36.9482060649793,4.90721137387427,0.5,100,1,-38.0116957110046,1.18465509885945,-37.3729630191541,1.13648100018739
3,"X.6",-153.687305170582,6.28582750597381,-28.8114439405988,4.11816467633385,0.5,100,1,-29.3663816656536,0.994170499305409,-29.6666750662058,0.953742472805122
4,"X.11",-148.22254278742,5.20385601793933,-23.3466815574364,3.14847236157369,0.5,100,1,-21.3930710986551,0.760076049834303,-21.5859285909892,0.729167493699915
5,"X.5",-144.408383307527,5.41609678965963,-19.5325220775436,3.00446286616614,0.5,100,1,-19.3661892477406,0.72531056491409,-19.1581010458272,0.695815750131543
6,"X.2",-142.43115613379,5.58112986090398,-17.5552949038061,3.10194486746868,0.5,100,1,-18.3138051361791,0.748843798168501,-18.171033975454,0.718392002487496
7,"X.9",-140.151092764945,5.59175045853705,-15.2752315349618,3.07727007617381,0.5,100,1,-16.1625858556021,0.7428870306495,-16.6474576872817,0.71267746741784
8,"X.18",-138.692938602253,5.37920759953234,-13.8170773722694,2.80859951856984,0.5,100,1,-13.3407526493538,0.678026986577735,-14.3926580199934,0.650454962462731
9,"X.92",-137.246711521707,5.06067372104422,-12.3708502917234,2.63736899291103,0.5,100,1,-12.1265416714705,0.636690043893331,-13.1548170290365,0.610798990009744
10,"X.7",-136.474888986591,4.77598092753641,-11.5990277566072,2.40416314050816,0.5,100,1,-11.4667411375949,0.580391571892764,-11.8889896389959,0.556789900081523
11,"X.15",-135.460685604446,4.57521805009939,-10.5848243744622,2.09077140322502,0.5,100,1,-10.5508757130514,0.504735340435226,-10.3321786709844,0.484210235603607
12,"X.71",-134.551877491141,4.30483660100113,-9.67601626115768,1.92432137497659,0.5,100,1,-10.0200900030519,0.464552462697452,-9.50328478215572,0.445661397949678
13,"X.32",-133.459909111974,4.10121502696725,-8.58404788199075,1.65119375104566,0.5,100,1,-8.56357344413873,0.398616433519708,-8.12907340987269,0.382406662912912
14,"X.68",-132.601214968339,3.96262449393884,-7.72535373835589,1.5132549452837,0.5,100,1,-7.67396067487413,0.365316480221082,-7.39425255485417,0.350460855000169
15,"X.3",-132.183988375073,4.03750274586578,-7.30812714508945,1.45526293772045,0.5,100,1,-7.22390022852831,0.351316568210228,-7.01221566746917,0.337030250582099
16,"X.24",-131.539985361607,3.9161708797519,-6.6641241316239,1.34631004804645,0.5,100,1,-6.54556197001894,0.325014135636212,-6.33982088347858,0.311797408628472
17,"X.30",-130.789975311168,3.93798797892399,-5.91411408118416,1.27544563690543,0.5,100,1,-5.95643808239866,0.307906683034348,-5.79878024419917,0.29538563201742
18,"X.36",-129.902076968063,3.87197931803503,-5.02621573807923,1.20729528309894,0.5,100,1,-5.21965386290987,0.291454433890208,-5.2148778681195,0.279602414960687
19,"X.65",-129.585726088463,3.91344140530532,-4.70986485847955,1.20571606699976,0.5,100,1,-4.68074159476278,0.291073193657914,-4.86151371245435,0.279236677894323
20,"X.67",-128.894296394139,3.75310752666608,-4.01843516415547,1.12886034048156,0.5,100,1,-3.95215388882974,0.272519371260724,-4.20911796848035,0.261437348236638
21,"X.37",-128.545453464683,3.69517190262107,-3.66959223469965,1.08836575031625,0.5,100,1,-3.59323465366784,0.262743529329203,-3.76596539009931,0.25205904173485
22,"X.89",-128.297372778002,3.67720738259774,-3.42151154801839,1.0487282128533,0.5,100,1,-3.43276872265323,0.253174589398939,-3.43476496869651,0.242879223547135
23,"X.91",-128.133788977485,3.57497529065871,-3.25792774750142,1.00325692210093,0.5,100,1,-3.31038319924797,0.242197316903953,-3.18996502537258,0.232348342756226
24,"X.83",-128.021374917512,3.59044603655296,-3.14551368752909,0.983548458866663,0.5,100,1,-3.220472239949,0.237439475905812,-3.09267160845236,0.22778397976019
25,"X.60",-127.846228064931,3.57917399486852,-2.97036683494774,0.911001487621005,0.5,100,1,-2.90338987705172,0.219925834685763,-2.85997254056927,0.210982532225083
0,NA,-183.641904936075,5.99245718029471,-61.4023042061362,4.93667171167449,0.5,100,2,-56.5933873670537,2.04680852114474,-60.401281705084,1.64416426840717
1,"X.5",-165.469147416236,5.55597795728417,-43.229546686297,4.45355486278522,0.5,100,2,-47.2166328418272,1.84650197034115,-45.7562216348655,1.48326163870004
2,"X.7",-156.966483526264,4.65082545799757,-34.7268827963248,3.69882008760196,0.5,100,2,-36.1840994007366,1.53357908235649,-34.4375767628738,1.23189634200712
3,"X.4",-150.30556805762,4.23250756913519,-28.065967327681,2.97183473543532,0.5,100,2,-26.8798827461589,1.23216146731776,-26.3807865240927,0.989773022998252
4,"X.3",-146.57870548128,4.39338137216061,-24.339104751341,2.88239127638614,0.5,100,2,-24.2382133937209,1.1950770418516,-24.5406085224615,0.959983774694862
5,"X.13",-142.681413978794,4.21781777120535,-20.441813248855,2.62212102544605,0.5,100,2,-20.6481235636262,1.08716559897302,-21.0135905901681,0.87330046421402
6,"X.99",-138.627323270276,3.8241665270939,-16.3877225403372,2.23793350802484,0.5,100,2,-16.6317748523646,0.927876440142471,-16.7243748732206,0.745346363677374
7,"X.78",-137.247131326908,3.89431882995936,-15.0075305969688,2.1358892265746,0.5,100,2,-15.1078836627144,0.885567549252987,-14.9635793344761,0.711360396784133
8,"X.82",-135.807259905882,3.79409389776462,-13.5676591759436,1.99902659195065,0.5,100,2,-13.587918397562,0.828822514716432,-13.409938503284,0.665778136777538
9,"X.36",-133.752240959352,3.43988017376048,-11.5126402294131,1.75881349230843,0.5,100,2,-11.6114477583746,0.72922702853582,-11.5479042431841,0.585774883917705
10,"X.2",-132.994767543905,3.518144251164,-10.7551668139665,1.58035573089977,0.5,100,2,-10.2429906162821,0.655236111568046,-10.3058423561428,0.526339318446707
11,"X.70",-131.797179824477,3.50543005911577,-9.55757909453774,1.55537256305416,0.5,100,2,-9.99557512248844,0.644877764118965,-10.1375221211008,0.518018645272061
12,"X.11",-131.04115229304,3.33669065985851,-8.80155156310152,1.40439084974034,0.5,100,2,-9.02413533209775,0.582278775286681,-9.1534617268542,0.467734009648746
13,"X.73",-130.672735031605,3.42526150474971,-8.43313430166602,1.30458594385584,0.5,100,2,-8.43337027208306,0.540898358733288,-8.50295874828172,0.434493869398185
14,"X.88",-130.166604512601,3.34071694555352,-7.92700378266219,1.24575701446345,0.5,100,2,-8.12203758863077,0.516507116819143,-8.11952674854515,0.41490082588531
15,"X.27",-130.142629426938,3.35690633906332,-7.90302869699903,1.19806518037399,0.5,100,2,-7.85748456694566,0.496733459970039,-7.80703318999717,0.399017004945939
16,"X.40",-129.757639951434,3.25128787723159,-7.51803922149508,1.04858055976054,0.5,100,2,-6.86330915273196,0.434755185310187,-6.81441354852696,0.349230977791693
17,"X.19",-129.288066975313,3.25400189818128,-7.04846624537434,1.01179201884591,0.5,100,2,-6.53587602114231,0.419502176112413,-6.51812651313386,0.33697851135451
18,"X.64",-128.375543397341,3.2923620542686,-6.13594266740187,1.04823597682768,0.5,100,2,-6.61273838097365,0.434612316728999,-6.62914344938662,0.34911621404421
19,"X.50",-128.189521901657,3.26064698195354,-5.94992117171809,1.05024333927786,0.5,100,2,-6.43035100524889,0.435444595399331,-6.44708028941644,0.349784768448288
20,"X.16",-127.932577107405,3.30901713693911,-5.69297637746587,0.934753154120177,0.5,100,2,-5.55072245995866,0.387560857347577,-5.53752884133225,0.31132062765097
21,"X.65",-127.476989315463,3.27742378346153,-5.23738858552426,0.919311899274994,0.5,100,2,-5.30637679898555,0.381158711561876,-5.26366242746801,0.306177899724424
22,"X.8",-127.280678269367,3.24114791139466,-5.04107753942772,0.872886125620491,0.5,100,2,-4.9018193932831,0.361909979892712,-4.87469170042038,0.290715741688803
23,"X.26",-126.953040030225,3.20415116031176,-4.71343930028658,0.859885323836737,0.5,100,2,-4.68335626435972,0.356519677797118,-4.70412070027712,0.286385809499279
24,"X.55",-126.633578761458,3.23629359318595,-4.39397803151968,0.840910313197399,0.5,100,2,-4.41587114041096,0.34865239073941,-4.45225683773466,0.280066160086078
25,"X.22",-126.489386961823,3.26815588690097,-4.24978623188419,0.851756417165494,0.5,100,2,-4.29031688312386,0.353149326999242,-4.22920456997423,0.283678467656298
0,NA,-206.482467849312,7.73018445187037,-68.9502573095454,6.57200362659704,0.5,100,3,-65.6127397499045,2.04475341030013,-67.6039609733937,1.8874878420703
1,"X.4",-183.793803230134,6.88855374206543,-46.2615926903667,5.21800962028479,0.5,100,3,-49.4321469489643,1.62348403504775,-49.1113579197413,1.4986190327459
2,"X.3",-175.767752983996,6.08398372682566,-38.2355424442287,4.16868027204525,0.5,100,3,-37.4445954708007,1.29700524939136,-36.7643912485964,1.19725030265054
3,"X.7",-169.550845371268,5.81167326585227,-32.018634831501,3.83250906506722,0.5,100,3,-32.7052818710507,1.19241199884427,-32.2466473053574,1.10070150230338
4,"X.5",-164.238528190787,5.35158305910705,-26.70631765102,3.18264546124007,0.5,100,3,-25.9283829929098,0.990219350200898,-25.7886156661662,0.914059844611098
5,"X.13",-159.514006052855,5.07594387672626,-21.9817955130883,2.82652198177226,0.5,100,3,-22.1342121158732,0.8794183311353,-22.1383752099808,0.811780726101342
6,"X.1",-157.848507627609,5.08087452542989,-20.3162970878418,2.80109557667388,0.5,100,3,-21.2381157501795,0.871507390805602,-21.2796014643233,0.804478230056375
7,"X.87",-155.943814220877,4.95712782553142,-18.4116036811104,2.56325126992033,0.5,100,3,-18.9322316967806,0.797506677326597,-18.9519804259244,0.736169041137771
8,"X.6",-154.912061557581,4.82382708181908,-17.3798510178141,2.30939606735792,0.5,100,3,-16.6835558370181,0.718524479407344,-16.6746731343214,0.663261502477304
9,"X.46",-153.759140439533,4.77178079912761,-16.226929899766,2.16722782793317,0.5,100,3,-15.3464114378757,0.674291546968955,-15.3336101940424,0.622430602391253
10,"X.42",-151.882087634266,4.74400823002477,-14.3498770944992,2.09467848045417,0.5,100,3,-14.5570478522487,0.651719203114429,-14.5728896397855,0.601594337060758
11,"X.62",-150.901764903523,4.65822164945655,-13.3695543637565,1.9824806308436,0.5,100,3,-13.5431752618003,0.616810985064897,-13.6093227962004,0.569370971238295
12,"X.32",-150.113412017352,4.89204061393826,-12.5812014775856,2.00628428110839,0.5,100,3,-13.5113014963427,0.62421703622098,-13.6341067528173,0.576207410020811
13,"X.18",-148.958404722685,4.38555849006901,-11.4261941829182,1.60827507186341,0.5,100,3,-10.72118353503,0.500384072307061,-10.8474548351747,0.461898656379585
14,"X.78",-148.411518130636,4.42662869933582,-10.8793075908696,1.62245812554153,0.5,100,3,-10.7556234023872,0.504796858578122,-10.8813904904981,0.465972047525102
15,"X.45",-147.354110915692,4.3650350855399,-9.8219003759255,1.53316597568066,0.5,100,3,-10.1483514793501,0.477015311531779,-10.2361068715435,0.440327227949435
16,"X.14",-146.942914400623,4.34546654200024,-9.41070386085626,1.44630877536263,0.5,100,3,-9.58518621510344,0.449991352530804,-9.61872197024175,0.415381728994889
17,"X.58",-145.877847905799,4.15116424824122,-8.34563736603215,1.26893395879779,0.5,100,3,-8.42916250925949,0.394804566022575,-8.40864603530692,0.36443945495221
18,"X.26",-145.510079351918,4.13853369309494,-7.97786881215093,1.18068957543132,0.5,100,3,-7.85559807533106,0.367349011509764,-7.79498881855189,0.339095555253017
19,"X.15",-145.199493372706,4.04505172751812,-7.66728283293937,1.13135331692114,0.5,100,3,-7.51776984783927,0.351998976943155,-7.43654027082732,0.324926118745961
